dur,proto,service,state,spkts,dpkts,sbytes,dbytes,rate,sttl,dttl,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,swin,stcpb,dtcpb,dwin,tcprtt,synack,ackdat,smean,dmean,trans_depth,response_body_len,ct_srv_src,ct_state_ttl,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,ct_src_ltm,ct_srv_dst,is_sm_ips_ports,cluster,label,attack_cat
2.22194,tcp,ftp,FIN,14,12,700,682,11.251429,254,252,2340.297119,2253.88623,4,4,161.935764,190.023906,8703.944426,227.843938,255,4281885798,119897012,255,0.269414,0.131676,0.137738,50,57,0,0,2,1,1,1,1,2,0,0,0,1,2,0,1,1,Fuzzers
1.006905,tcp,-,FIN,16,10,1218,556,24.82856,254,252,9073.348633,3980.514648,5,3,67.127001,90.438,3444.567189,128.949031,255,1155221975,946673312,255,0.270657,0.182206,0.088451,76,56,0,0,3,1,1,1,1,3,0,0,0,1,3,0,1,0,Normal
0.277943,tcp,http,FIN,10,8,830,1052,61.163623,62,252,21500.8125,26509.0332,2,2,30.882556,34.307145,1724.344019,59.309809,255,1058397911,1966236253,255,0.111024,0.027802,0.083222,83,132,1,93,2,1,1,1,1,1,0,0,1,1,1,0,3,1,Exploits
9e-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,28,2,19,18,18,29,0,0,0,19,28,0,1,1,Generic
9e-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,51,2,28,28,15,51,0,0,0,28,51,0,1,1,Generic
0.766087,tcp,-,FIN,16,6,11022,268,27.41203,254,252,107914.6406,2339.159912,5,1,48.554267,130.286,3316.958917,205.385922,255,45376377,87666761,255,0.190037,0.114651,0.075386,689,45,0,0,2,1,2,1,1,2,0,0,0,1,2,0,1,0,Normal
0.704993,tcp,pop3,FIN,20,20,962,3002,55.319697,62,252,10371.73438,32363.44141,7,8,37.104894,35.584789,1886.236856,42.012953,255,243444291,3991275140,255,0.039691,0.028215,0.011476,48,150,0,0,1,1,1,1,1,1,0,0,0,1,1,0,1,1,DoS
0.844866,tcp,-,FIN,14,10,774,556,27.223253,254,252,6808.180176,4743.947754,4,3,61.702772,89.183219,3248.149457,110.993102,255,2837761369,644462683,255,0.078879,0.042207,0.036672,55,56,0,0,2,1,1,1,1,2,0,0,0,1,2,0,1,0,Normal
2.958401,tcp,smtp,FIN,158,40,185550,2476,66.590027,62,252,498582.8438,6530.554688,76,8,18.843319,73.759,1842.264214,87.342484,255,427559923,1214578423,255,0.096627,0.054874,0.041753,1174,62,0,0,1,1,1,1,1,1,0,0,0,2,1,0,1,1,Exploits
1.297833,tcp,-,FIN,10,6,610,268,11.557728,254,252,3384.102783,1380.763184,2,1,133.768222,240.131594,7801.556413,381.790219,255,2621166548,3389709087,255,0.176612,0.097167,0.079445,61,45,0,0,4,1,3,2,2,3,0,0,0,3,3,0,1,0,Normal
4e-06,udp,dns,INT,2,0,114,0,250000.0006,254,0,114000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,43,2,43,43,25,43,0,0,0,43,43,0,1,1,Generic
0.001056,udp,dns,CON,2,2,132,164,2840.909069,31,29,500000.0,621212.125,0,0,0.01,0.004,0.0,0.0,0,0,0,0,0.0,0.0,0.0,66,82,0,0,3,0,3,2,1,1,0,0,0,13,1,0,1,0,Normal
5e-06,udp,dns,INT,2,0,114,0,200000.0051,254,0,91200000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,12,2,3,3,3,3,0,0,0,5,12,0,1,1,Generic
0.988599,tcp,-,FIN,10,6,2550,268,15.172987,254,252,18571.73633,1812.66626,2,1,109.740889,174.930797,5917.474249,285.749594,255,4182118176,3944400060,255,0.227619,0.113937,0.113682,255,45,0,0,4,1,1,1,1,3,0,0,0,1,3,0,1,0,Normal
1.004621,tcp,http,FIN,14,18,1684,10168,30.857407,31,29,12454.44727,76478.59375,3,5,77.251692,59.062292,8764.653252,7673.032913,255,890422495,891485310,255,0.000713,0.000558,0.000155,120,565,1,0,2,0,2,1,1,1,0,0,1,4,2,0,3,0,Normal
1.209248,tcp,http,FIN,14,18,1684,10168,25.635768,31,29,10346.92676,63537.01172,3,5,92.992231,71.099471,8898.946739,7791.97157,255,559997948,2769468471,255,0.000722,0.000553,0.000169,120,565,1,3924,4,0,2,3,1,1,0,0,1,7,2,0,3,0,Normal
8e-06,tcp,-,REQ,2,0,90,0,125000.0003,254,0,45000000.0,0.0,1,0,0.008,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,45,0,0,0,6,6,3,1,1,6,0,0,0,3,6,0,1,0,Normal
0.028008,tcp,-,FIN,60,62,3598,46036,4320.194088,31,29,1010854.0,12937446.0,7,24,0.469169,0.449311,25.47371,24.965146,255,2865734540,720633977,255,0.000749,0.000595,0.000154,60,743,0,0,10,0,11,1,1,1,0,0,0,12,15,0,1,0,Normal
1.002146,tcp,-,FIN,32,18,28122,936,48.895071,254,252,217485.2813,7056.855957,13,4,32.295743,53.371531,3037.802038,78.392797,255,675203708,4059781402,255,0.121767,0.094822,0.026945,879,52,0,0,5,1,1,1,1,5,0,0,0,1,5,0,1,1,Fuzzers
0.001112,udp,dns,CON,2,2,146,178,2697.841802,31,29,525179.875,640287.8125,0,0,0.012,0.009,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,3,0,1,2,1,1,0,0,0,4,3,0,1,0,Normal
0.533059,tcp,http,FIN,10,6,900,268,28.139474,254,252,12156.25293,3361.729248,2,1,57.684556,92.724,3048.513175,144.420625,255,1686137646,4167931959,255,0.101606,0.069428,0.032178,90,45,0,0,1,1,1,1,1,1,0,0,0,2,1,0,1,1,Exploits
0.468887,tcp,-,FIN,10,8,480,355,36.25607,254,252,7370.645996,5306.182617,2,2,52.098556,61.794,2621.034758,82.446781,255,1141209658,717997525,255,0.110485,0.035832,0.074653,48,44,0,0,1,1,1,1,1,1,0,0,0,1,2,0,1,1,Exploits
0.738193,tcp,ssl,FIN,12,10,1334,2106,28.447846,254,252,13253.98731,20547.47266,3,3,67.108453,73.201555,3252.289998,114.771836,255,1343019094,2541052748,255,0.16097,0.078678,0.082292,111,211,0,0,1,1,1,1,1,1,0,0,0,1,1,0,1,1,DoS
1.124814,tcp,http,FIN,12,18,1580,10168,25.78204,31,29,10305.70313,68306.40625,3,5,102.221543,66.133,9600.895737,7729.962516,255,2570717432,2567549019,255,0.0007,0.000549,0.000151,132,565,1,3924,3,0,6,2,1,2,0,0,1,2,6,0,3,0,Normal
0.247537,tcp,-,FIN,10,6,490,268,60.597001,254,252,14252.41504,7239.321777,2,1,25.389778,41.145199,1430.96572,62.586156,255,2375401439,436746572,255,0.105985,0.041808,0.064177,49,45,0,0,7,1,2,2,1,7,0,0,0,3,7,0,1,0,Normal
1.053615,tcp,http,FIN,10,8,1182,354,16.134926,254,252,8078.852539,2353.801025,2,1,117.068333,139.189281,7204.164586,217.451094,255,3541949544,3131989175,255,0.119887,0.078682,0.041205,118,44,1,0,3,1,1,1,1,2,0,0,1,1,1,0,3,1,Exploits
4e-06,udp,dns,INT,2,0,114,0,250000.0006,254,0,114000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,7,2,7,7,3,7,0,0,0,7,7,0,1,1,Generic
0.347599,tcp,ftp-data,FIN,8,8,364,2270,43.153174,62,252,7341.793457,45730.85547,1,2,49.657001,46.871,3230.322872,99.727453,255,2157458827,600193957,255,0.067797,0.018781,0.049016,46,284,0,0,1,1,2,1,1,2,0,0,0,2,1,0,1,1,Exploits
7e-06,udp,-,INT,2,0,1078,0,142857.1409,254,0,616000000.0,0.0,0,0,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,539,0,0,0,10,2,25,10,1,10,0,0,0,10,10,0,1,0,Normal
8e-06,udp,dns,INT,2,0,114,0,125000.0003,254,0,57000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,34,2,25,25,25,34,0,0,0,25,34,0,1,1,Generic
1e-05,udp,dns,INT,2,0,114,0,100000.0025,254,0,45600000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,4,2,5,4,4,5,0,0,0,5,4,0,1,1,Generic
0.116157,tcp,-,FIN,86,86,4966,79882,1472.145423,31,29,338094.125,5437743.5,7,36,1.362388,1.360482,0.0,2.298455,255,3775445227,3787185344,255,0.000652,0.000512,0.00014,58,929,0,0,6,0,7,1,1,1,0,0,0,4,9,0,1,0,Normal
1e-05,unas,-,INT,2,0,200,0,100000.0025,254,0,80000000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,15,2,4,4,4,4,0,0,0,9,14,0,1,1,Fuzzers
1.1e-05,udp,dns,INT,2,0,114,0,90909.0902,254,0,41454544.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,12,2,5,5,2,5,0,0,0,6,12,0,1,1,Generic
0.304128,tcp,ftp-data,FIN,8,8,364,680,49.32134,62,252,8391.204102,15651.30469,1,2,43.446858,39.441145,2896.154208,81.291055,255,2166792459,2109389572,255,0.040201,0.018329,0.021872,46,85,0,0,1,1,2,1,1,2,0,0,0,2,1,0,1,1,Exploits
1e-05,udp,-,INT,2,0,1064,0,100000.0025,254,0,425600000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,532,0,0,0,4,2,3,3,1,4,0,0,0,3,4,0,1,0,Normal
5e-06,udp,-,INT,2,0,78,0,200000.0051,254,0,62400000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,39,0,0,0,8,2,2,2,1,8,0,0,0,3,8,0,1,0,Normal
3.2e-05,tcp,-,REQ,2,0,90,0,31250.00008,254,0,11250000.0,0.0,1,0,0.032,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,45,0,0,0,7,6,5,1,1,7,0,0,0,5,7,0,1,0,Normal
0.0,arp,-,INT,1,0,46,0,0.0,0,0,0.0,0.0,0,0,60000.76,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,46,0,0,0,2,2,2,2,2,2,0,0,0,2,2,1,2,0,Normal
0.747164,tcp,ftp-data,FIN,8,8,364,508,20.075913,62,252,3415.582031,4764.683594,1,2,106.737712,91.39443,6597.791499,177.524766,255,1457714590,95303714,255,0.164511,0.092646,0.071865,46,64,0,0,1,1,1,1,1,1,0,0,0,1,1,0,1,1,Exploits
58.422138,ospf,-,REQ,56,0,15232,0,0.941424,254,0,2048.538574,0.0,0,0,1082.539125,0.0,1248.91725,0.0,0,0,0,0,0.0,0.0,0.0,272,0,0,0,1,6,6,1,1,2,0,0,0,3,1,0,1,1,Exploits
1.1e-05,udp,dns,INT,2,0,114,0,90909.0902,254,0,41454544.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,8,2,4,4,2,4,0,0,0,4,8,0,1,1,Generic
1.110068,tcp,-,FIN,14,12,810,678,22.521144,254,252,5426.694824,4482.608398,4,4,85.389849,96.41418,4558.244768,115.675797,255,556752495,1301173866,255,0.078427,0.049274,0.029153,58,57,0,0,3,1,2,1,1,4,0,0,0,2,4,0,1,0,Normal
4e-06,udp,-,INT,2,0,104,0,250000.0006,254,0,104000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,14,2,3,3,1,3,0,0,0,5,8,0,1,1,Fuzzers
8e-06,tcp,-,REQ,2,0,90,0,125000.0003,254,0,45000000.0,0.0,1,0,0.008,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,45,0,0,0,11,6,2,1,1,10,0,0,0,2,10,0,1,0,Normal
9e-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,41,2,16,16,16,41,0,0,0,17,41,0,1,1,Generic
0.777392,tcp,-,FIN,10,8,756,354,21.867989,254,252,7008.047363,3190.153564,2,1,86.376889,97.731,5193.559283,176.230094,255,3373182612,146953255,255,0.181077,0.092572,0.088505,76,44,0,0,6,1,1,2,1,2,0,0,0,4,2,0,1,0,Normal
9e-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,25,2,18,18,18,25,0,0,0,19,25,0,1,1,Generic
1.194973,tcp,-,FIN,30,20,16594,1814,41.005111,62,252,107389.875,11541.68359,12,8,41.205965,59.248262,2520.417681,71.900867,255,1292446646,4188366654,255,0.10345,0.068552,0.034898,553,91,0,0,2,1,1,1,1,1,0,0,0,1,1,0,1,1,Exploits
8e-06,udp,-,INT,2,0,168,0,125000.0003,254,0,84000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,3,2,1,2,1,1,0,0,0,2,1,0,1,1,Reconnaissance
0.009051,tcp,-,FIN,24,20,2158,1918,4750.856381,31,29,1828748.25,1611313.75,6,5,0.393522,0.435316,33.060569,35.55986,255,864368937,3014269004,255,0.000782,0.000634,0.000148,90,96,0,0,8,0,3,1,1,1,0,0,0,3,7,0,1,0,Normal
0.029931,tcp,-,FIN,60,62,3614,49342,4042.631453,31,29,949918.1875,12975711.0,7,24,0.501746,0.489617,27.836536,27.506465,255,3418478265,1273346118,255,0.000695,0.00055,0.000145,60,796,0,0,7,0,5,1,1,1,0,0,0,1,10,0,1,0,Normal
7e-06,unas,-,INT,2,0,200,0,142857.1409,254,0,114285712.0,0.0,0,0,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,10,2,2,2,2,2,0,0,0,4,9,0,1,1,Analysis
0.4832,tcp,http,FIN,10,8,842,1758,35.182118,62,252,12549.66895,25480.13086,2,2,53.688889,57.169,2580.734887,81.756234,255,3284286,2423614682,255,0.129668,0.082411,0.047257,84,220,1,462,1,1,1,1,1,1,0,0,1,1,1,0,3,1,Exploits
0.029685,tcp,smtp,FIN,52,42,37268,3380,3132.895406,31,29,9850632.0,889338.0625,18,8,0.575157,0.704219,39.89069,1.572985,255,912252548,913439354,255,0.000983,0.000808,0.000175,717,80,0,0,2,0,5,1,1,1,0,0,0,4,1,0,1,0,Normal
9e-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,32,2,33,32,19,32,0,0,0,32,32,0,1,1,Generic
0.934742,tcp,-,FIN,14,8,1082,742,22.466093,254,252,8601.303711,5563.032715,3,2,71.903228,111.737,4073.363222,163.738734,255,1393315523,2814211184,255,0.235663,0.151968,0.083695,77,93,0,0,2,1,17,1,1,2,0,0,0,1,2,0,1,0,Normal
0.79689,tcp,-,FIN,10,8,534,354,21.332931,254,252,4828.771484,3112.098145,2,1,85.899,106.653141,4818.445445,166.767359,255,4136768949,3867855323,255,0.139972,0.050307,0.089665,53,44,0,0,7,1,1,1,1,1,0,0,0,2,4,0,1,1,Fuzzers
0.880054,tcp,http,FIN,100,22,128780,1766,137.491563,254,252,1158956.125,15326.33203,47,2,8.889434,39.830668,890.103422,64.14202,255,1910023812,2943891285,255,0.041033,0.021478,0.019555,1288,80,1,194,2,1,1,1,1,3,0,0,1,1,2,0,3,1,Generic
6e-06,unas,-,INT,2,0,200,0,166666.6608,254,0,133333328.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,2,2,2,2,2,2,0,0,0,11,2,0,1,1,DoS
1.1e-05,udp,-,INT,2,0,168,0,90909.0902,254,0,61090908.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,3,2,1,1,1,1,0,0,0,1,3,0,1,1,Reconnaissance
0.738293,tcp,-,FIN,10,8,534,354,23.026089,254,252,5212.022949,3359.100098,2,1,82.032556,92.325,4711.461526,147.234172,255,3057798365,3833615511,255,0.165666,0.091274,0.074392,53,44,0,0,3,1,1,1,1,3,0,0,0,1,4,0,1,0,Normal
7e-06,udp,dns,INT,2,0,114,0,142857.1409,254,0,65142856.0,0.0,0,0,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,14,2,7,7,4,7,0,0,0,8,14,0,1,1,Generic
1.430676,tcp,pop3,FIN,40,162,1834,193836,140.493027,62,252,10003.66309,1077197.125,7,79,36.683999,8.442031,1776.601049,832.378097,255,3897849245,2069115766,255,0.061181,0.039331,0.02185,46,1197,0,0,1,1,1,1,1,1,0,0,0,1,1,0,1,1,Exploits
0.097383,tcp,-,FIN,54,56,3302,40550,1119.291869,31,29,266247.6875,3271700.5,7,21,1.831755,1.760164,0.0,101.326911,255,4138296094,2082120516,255,0.000727,0.00057,0.000157,61,724,0,0,10,0,3,1,1,1,0,0,0,2,6,0,1,0,Normal
0.470387,tcp,http,FIN,10,8,1736,354,36.140454,254,252,26582.36719,5272.254395,2,1,50.649111,60.152715,3284.785009,113.036398,255,783373429,2764209473,255,0.080112,0.04931,0.030802,174,44,1,0,2,1,1,1,1,1,0,0,1,1,1,0,3,1,DoS
3e-06,udp,dns,INT,2,0,114,0,333333.3215,254,0,152000000.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,27,2,18,18,18,27,0,0,0,18,27,0,1,1,Generic
0.866558,tcp,-,FIN,10,8,614,354,19.617844,254,252,5105.255371,2861.897217,2,1,93.291889,114.629141,5043.647917,230.063953,255,780730672,3994019061,255,0.135593,0.064146,0.071447,61,44,0,0,5,1,3,2,2,5,0,0,0,2,6,0,1,0,Normal
17.330788,ospf,-,INT,28,0,12832,0,1.557921,254,0,5711.916016,0.0,0,0,641.881062,0.0,746.488812,0.0,0,0,0,0,0.0,0.0,0.0,458,0,0,0,1,2,1,1,1,1,0,0,0,2,1,0,1,1,Exploits
1.1e-05,unas,-,INT,2,0,200,0,90909.0902,254,0,72727272.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,10,2,3,2,2,3,0,0,0,7,10,0,1,1,Fuzzers
0.172188,tcp,http,FIN,20,6,17090,268,145.190142,254,252,754338.3125,10407.22949,7,1,8.372842,33.184199,655.610844,55.632055,255,3718932110,3524262880,255,0.053941,0.006258,0.047683,855,45,1,0,1,1,1,1,1,1,0,0,1,1,1,0,3,1,Exploits
3e-06,udp,dns,INT,2,0,114,0,333333.3215,254,0,152000000.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,36,2,23,23,23,36,0,0,0,24,36,0,1,1,Generic
0.885449,tcp,-,CON,6,2,998,86,7.905594,62,252,7517.090332,388.503448,2,1,177.0898,0.004,9049.570395,0.0,255,124108943,2251291322,255,0.348712,0.203155,0.145557,166,43,0,0,3,3,1,1,1,3,0,0,0,1,3,0,1,0,Normal
4e-06,udp,dns,INT,2,0,114,0,250000.0006,254,0,114000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,6,2,4,4,4,4,0,0,0,4,6,0,1,1,Generic
0.01844,tcp,-,FIN,16,18,1540,1644,1789.587783,31,29,626464.1875,673752.6875,4,4,1.208133,1.055706,72.976788,2.151108,255,1247839655,3398132101,255,0.000619,0.000487,0.000132,96,91,0,0,15,0,7,6,1,6,0,0,0,8,13,0,1,0,Normal
1.064865,tcp,http,FIN,12,18,1580,10168,27.233499,31,29,10885.88672,72151.86719,3,5,96.773909,62.608177,9548.503751,7689.278375,255,3675148999,3676178073,255,0.000738,0.000523,0.000215,132,565,1,3924,3,0,2,1,1,1,0,0,1,2,3,0,3,0,Normal
0.777067,tcp,-,FIN,122,126,7814,15296,317.861907,31,29,79787.20313,156228.4844,30,32,6.418975,6.2124,427.388265,423.362277,255,66299958,2216798872,255,0.000651,0.00051,0.000141,64,121,0,0,7,0,6,1,1,1,0,0,0,1,4,0,1,0,Normal
0.001068,udp,dns,CON,2,2,146,178,2808.988808,31,29,546816.5,666666.6875,0,0,0.011,0.006,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,7,0,1,1,1,1,0,0,0,4,2,0,1,0,Normal
4.525611,tcp,-,FIN,26,22,1374,1660,10.385338,62,252,2336.922119,2801.831787,7,9,181.02444,206.275435,10868.32873,13732.86307,255,1989322008,67084856,255,0.274149,0.157418,0.116731,53,75,0,0,8,1,2,1,1,2,0,0,0,3,2,0,1,1,Exploits
0.00108,udp,dns,CON,2,2,146,178,2777.777885,31,29,540740.75,659259.3125,0,0,0.004,0.009,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,4,0,4,2,1,2,0,0,0,2,4,0,1,0,Normal
0.004563,udp,-,CON,4,4,568,312,1534.078439,31,29,746877.0625,410256.4063,0,0,1.250333,1.038,1.756218,1.459469,0,0,0,0,0.0,0.0,0.0,142,78,0,0,8,0,2,1,1,2,0,0,0,2,2,0,1,0,Normal
4e-06,udp,dns,INT,2,0,114,0,250000.0006,254,0,114000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,7,2,4,4,4,4,0,0,0,4,7,0,1,1,Generic
0.0,arp,-,INT,1,0,46,0,0.0,0,0,0.0,0.0,0,0,60000.544,0.0,15.492004,0.0,0,0,0,0,0.0,0.0,0.0,46,0,0,0,1,2,1,1,1,1,0,0,0,1,1,1,2,0,Normal
0.289402,tcp,http,FIN,10,8,1134,1074,58.741818,254,252,28223.71484,25984.61523,2,2,32.155778,37.544145,1739.388491,71.479023,255,3606458423,514971185,255,0.076918,0.025907,0.051011,113,134,1,98,2,1,1,1,1,2,0,0,1,1,2,0,3,1,Exploits
0.467891,tcp,-,FIN,10,6,534,268,32.058748,254,252,8224.137695,3829.951904,2,1,50.357444,79.752398,2495.239539,112.27675,255,1711811296,2145005154,255,0.119082,0.069126,0.049956,53,45,0,0,2,1,1,1,1,2,0,0,0,2,2,0,1,0,Normal
9e-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,35,2,10,10,10,35,0,0,0,10,35,0,1,1,Generic
0.001015,udp,dns,CON,2,2,130,162,2955.664893,31,29,512315.25,638423.625,0,0,0.004,0.009,0.0,0.0,0,0,0,0,0.0,0.0,0.0,65,81,0,0,7,0,1,1,1,1,0,0,0,6,1,0,1,0,Normal
0.490955,tcp,http,FIN,10,6,996,268,30.552699,254,252,14616.41113,3650.029053,2,1,51.715667,84.659,2599.576809,118.813008,255,1126380328,279323461,255,0.156311,0.067652,0.088659,100,45,0,0,1,1,1,1,1,1,0,0,0,1,1,0,1,1,Reconnaissance
7e-06,udp,dns,INT,2,0,114,0,142857.1409,254,0,65142856.0,0.0,0,0,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,7,2,3,3,3,3,0,0,0,3,7,0,1,1,Generic
5e-06,aes-sp3-d,-,INT,2,0,200,0,200000.0051,254,0,160000000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,3,2,2,6,0,0,0,2,6,0,1,1,Exploits
1e-06,udp,dns,INT,2,0,114,0,1000000.003,254,0,456000000.0,0.0,0,0,0.001,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,36,2,18,18,18,36,0,0,0,18,36,0,1,1,Generic
0.73515,tcp,-,FIN,10,6,592,268,20.404,254,252,5800.176758,2437.5979,2,1,75.225667,121.921797,4029.048607,185.409016,255,209636240,3857969445,255,0.29936,0.12554,0.17382,59,45,0,0,5,1,1,1,1,4,0,0,0,1,4,0,1,0,Normal
1.927572,tcp,http,FIN,10,8,842,354,8.819385,254,252,3145.926514,1286.592651,2,1,214.174667,261.005422,14140.45581,580.641062,255,2963864397,4165026385,255,0.163896,0.077903,0.085993,84,44,1,0,1,1,3,1,1,5,0,0,1,3,1,0,3,1,Exploits
1.005684,tcp,http,FIN,14,18,1684,10168,30.824791,31,29,12441.2832,76397.75,3,4,77.333077,59.126061,8765.619858,7675.949187,255,1738162122,3884705701,255,0.000665,0.000532,0.000133,120,565,1,3924,2,0,2,1,1,1,0,0,1,1,2,0,3,0,Normal
3e-06,udp,-,INT,2,0,104,0,333333.3215,254,0,138666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,9,2,2,2,1,9,0,0,0,2,9,0,1,0,Normal
0.280438,tcp,http,FIN,12,20,1084,20934,110.541365,62,252,28355.64258,567341.0625,2,8,25.494364,14.050263,1316.957762,1360.416395,255,26509799,3173378857,255,0.071707,0.012736,0.058971,90,1047,1,9802,1,1,1,1,1,1,0,0,1,1,1,0,3,1,DoS
0.0,arp,-,INT,1,0,46,0,0.0,0,0,0.0,0.0,0,0,60000.712,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,46,0,0,0,1,2,1,1,1,1,0,0,0,1,1,1,2,0,Normal
1.1e-05,udp,dns,INT,2,0,114,0,90909.0902,254,0,41454544.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,11,2,4,3,3,3,0,0,0,3,11,0,1,1,Generic
0.138936,tcp,-,FIN,84,86,4862,77276,1216.387418,31,29,276674.1563,4397881.0,7,36,1.669687,1.646988,0.0,90.310975,255,3518199469,3535962615,255,0.000735,0.000585,0.00015,58,899,0,0,12,0,4,1,1,1,0,0,0,5,4,0,1,0,Normal
0.032947,tcp,-,FIN,16,18,1540,1644,1001.608641,31,29,350623.7188,377090.4688,4,4,2.174667,1.910412,136.279028,3.688838,255,3368584452,1230595652,255,0.001034,0.000467,0.000567,96,91,0,0,12,0,7,11,1,5,0,0,0,17,12,0,1,0,Normal
0.865341,tcp,-,FIN,16,10,934,556,28.890345,254,252,8098.541504,4631.700195,5,3,55.4922,85.986781,2790.533306,107.554914,255,513521472,1746756497,255,0.190594,0.091426,0.099168,58,56,0,0,4,1,1,1,1,4,0,0,0,2,4,0,1,0,Normal
0.0,arp,-,INT,1,0,46,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,46,0,0,0,1,2,1,1,1,1,0,0,0,1,1,1,5,0,Normal
4e-06,udp,dns,INT,2,0,114,0,250000.0006,254,0,114000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,12,2,4,4,4,4,0,0,0,8,12,0,1,1,Generic
7e-06,udp,dns,INT,2,0,114,0,142857.1409,254,0,65142856.0,0.0,0,0,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,19,2,19,19,7,19,0,0,0,19,19,0,1,1,Generic
